dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generated_solar_power[Wh],power_prices[NOK/MWh],dew_point,visibility,weather,wind_gust
1580097600,2020-01-27 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.49,269.21,270.93,275.15,998,,,74,1,0,,,,,0,800,Clear,sky is clear,01n,0,"230,33",,,,
1580101200,2020-01-27 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.9,265.91,270.37,274.15,997,,,86,5.1,120,,,,,0,800,Clear,sky is clear,01n,0,"234,54",,,,
1580104800,2020-01-27 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.92,265.4,270.37,274.15,997,,,80,5.7,140,,,,,0,800,Clear,sky is clear,01n,0,"237,15",,,,
1580108400,2020-01-27 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.15,265.85,270.37,277.15,996,,,69,6.7,140,,,,,0,800,Clear,sky is clear,01n,0,"236,74",,,,
1580112000,2020-01-27 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.87,265.29,270.37,276.15,996,,,74,7.2,140,,,,,0,800,Clear,sky is clear,01n,0,"230,63",,,,
1580115600,2020-01-27 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.93,265.71,270.37,276.15,996,,,74,6.7,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"225,21",,,,
1580119200,2020-01-27 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.24,266.87,270.93,276.15,996,,,80,5.7,150,,,,,0,800,Clear,sky is clear,01d,214.8924,"215,09",,,,
1580122800,2020-01-27 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.88,268.36,272.04,277.15,996,,,80,4.6,160,,,,,0,800,Clear,sky is clear,01d,214.8924,"211,58",,,,
1580126400,2020-01-27 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.52,271.49,272.59,278.15,996,,,91,1.5,0,,,,,0,800,Clear,sky is clear,01d,214.8924,"205,46",,,,
1580130000,2020-01-27 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.92,271.18,272.59,275.337,996,,,92,1,0,,,,,0,800,Clear,sky is clear,01d,214.8924,"201,35",,,,
1580133600,2020-01-27 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.96,271.6,273.15,275.19,996,,,93,0.5,0,,,,,0,800,Clear,sky is clear,01d,214.8924,"201,53",,,,
1580137200,2020-01-27 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.54,270.42,272.59,275.15,995,,,93,1.5,0,,,,,0,800,Clear,sky is clear,01n,0,"197,79",,,,
1580140800,2020-01-27 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.37,268.42,272.04,275.15,994,,,94,4.1,90,,,,,0,800,Clear,sky is clear,01n,0,"193,55",,,,
1580144400,2020-01-27 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.2,268.21,271.48,275.757,994,,,93,4.1,0,,,,,0,800,Clear,sky is clear,01n,0,"198,09",,,,
1580148000,2020-01-27 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.58,268.62,272.04,276.253,993,,,92,4.1,130,,,,,75,803,Clouds,broken clouds,04n,0,"201,73",,,,
1580151600,2020-01-27 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.45,268.31,273.71,277.15,990,,,80,7.2,160,,,,,75,803,Clouds,broken clouds,04n,0,"204,96",,,,
1580155200,2020-01-27 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,275.54,269.28,272.59,279.15,993,,,87,6.2,160,,,,,75,803,Clouds,broken clouds,04n,0,"212,23",,,,
1580158800,2020-01-27 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.87,264.88,272.04,279.15,991,,,84,11.3,160,,,,,75,803,Clouds,broken clouds,04n,0,"217,39",,,,
1580162400,2020-01-27 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.49,265.19,271.48,279.15,991,,,86,10.3,170,,,,,75,803,Clouds,broken clouds,04n,0,"221,12",,,,
1580166000,2020-01-27 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.41,265.99,271.48,279.15,991,,,60,8.2,170,,,,,40,802,Clouds,scattered clouds,03n,0,"219,71",,,,
1580169600,2020-01-28 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.34,265.15,271.48,279.15,991,,,60,9.3,170,,,,,75,803,Clouds,broken clouds,04n,0,"219,41",,,,
1580173200,2020-01-28 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.23,266.96,272.04,278.15,991,,,65,6.7,180,,,,,90,804,Clouds,overcast clouds,04n,0,"219,10",,,,
1580176800,2020-01-28 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.28,270.12,272.04,278.15,991,,,60,2.1,180,,,,,40,802,Clouds,scattered clouds,03n,0,"217,08",,,,
1580180400,2020-01-28 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.43,269.13,272.04,276.15,991,,,74,2.6,140,,,,,75,803,Clouds,broken clouds,04n,0,"216,58",,,,
1580184000,2020-01-28 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.38,268.27,271.48,276.15,991,,,69,3.6,160,,,,,75,803,Clouds,broken clouds,04n,0,"216,48",,,,
1580187600,2020-01-28 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.63,266.98,271.988,277.15,992,,,64,5.7,160,,,,,75,803,Clouds,broken clouds,04n,0,"216,98",,,,
1580191200,2020-01-28 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.71,267.48,271.735,277.15,992,,,64,5.1,150,,,,,0,800,Clear,sky is clear,01n,0,"220,42",,,,
1580194800,2020-01-28 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.14,266.01,270.93,277.15,992,,,60,6.2,160,,,,,0,800,Clear,sky is clear,01n,0,"223,35",,,,
1580198400,2020-01-28 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.67,265.44,270.37,274.15,993,,,74,5.1,150,,,,,0,800,Clear,sky is clear,01n,0,"220,82",,,,
1580202000,2020-01-28 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.04,265.84,269.82,275.15,994,,,74,5.1,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"218,09",,,,
1580205600,2020-01-28 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.79,265.15,270.37,274.15,993,,,74,5.7,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"215,16",,,,
1580209200,2020-01-28 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.36,265.08,271.34,274.15,994,,,74,6.7,150,,,,,0,800,Clear,sky is clear,01d,214.8924,"213,24",,,,
1580212800,2020-01-28 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.26,268.14,270.93,276.15,993,,,69,3.6,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"208,19",,,,
1580216400,2020-01-28 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.2,267.38,270.93,276.15,993,,,69,4.6,150,,,,,0,800,Clear,sky is clear,01d,214.8924,"202,34",,,,
1580220000,2020-01-28 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.92,267.42,270.681,276.15,993,,,69,4.1,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"198,74",,,,
1580223600,2020-01-28 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.47,265.03,269.781,273.15,994,,,87,5.7,150,,,,,0,800,Clear,sky is clear,01n,0,"197,64",,,,
1580227200,2020-01-28 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,270.61,265.08,269.067,272.15,994,,,80,4.1,140,,,,,0,800,Clear,sky is clear,01n,0,"197,84",,,,
1580230800,2020-01-28 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.87,263.92,268.71,272.15,994,,,80,4.6,100,,,,,0,800,Clear,sky is clear,01n,0,"198,64",,,,
1580234400,2020-01-28 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.69,264.19,268.15,273.15,994,,,88,4.1,100,,,,,0,800,Clear,sky is clear,01n,0,"200,15",,,,
1580238000,2020-01-28 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.88,263.83,268.71,272.15,991,,,74,4.6,90,,,,,0,800,Clear,sky is clear,01n,0,"207,19",,,,
1580241600,2020-01-28 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.17,263.06,267.59,272.15,994,,,74,4.6,110,,,,,0,800,Clear,sky is clear,01n,0,"212,92",,,,
1580245200,2020-01-28 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,270.22,264.55,267.59,274.15,995,,,74,4.1,100,,,,,0,800,Clear,sky is clear,01n,0,"221,46",,,,
1580248800,2020-01-28 22:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.99,263.68,268.475,271.15,992,,,79,5.1,90,,,,,0,800,Clear,sky is clear,01n,0,"225,48",,,,
1580252400,2020-01-28 23:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,269.78,263.45,268.782,271.15,991,,,79,5.1,100,,,,,0,800,Clear,sky is clear,01n,0,"224,48",,,,
1580256000,2020-01-29 00:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,270.29,265.06,269.26,271.15,993,,,79,3.6,100,,,,,0,800,Clear,sky is clear,01n,0,"225,68",,,,
1580259600,2020-01-29 01:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,271.04,264.18,269.82,272.15,993,,,86,6.2,100,,,,,75,803,Clouds,broken clouds,04n,0,"225,28",,,,
1580263200,2020-01-29 02:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,272.12,265.11,270.37,274.15,992,,,90,6.7,90,,,,,90,804,Clouds,overcast clouds,04n,0,"225,08",,,,
1580266800,2020-01-29 03:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.26,267.09,272.04,275.15,992,,,69,5.1,90,,,,,0,800,Clear,sky is clear,01n,0,"224,38",,,,
1580270400,2020-01-29 04:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.64,265.59,272.59,275.15,991,,,64,7.7,80,,,,,0,800,Clear,sky is clear,01n,0,"223,37",,,,
1580274000,2020-01-29 05:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274,265.28,273.15,275.15,991,,,64,8.7,80,,,,,0,800,Clear,sky is clear,01n,0,"224,48",,,,
1580277600,2020-01-29 06:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.16,265.46,273.15,275.15,991,,,64,8.7,80,,,,,0,800,Clear,sky is clear,01n,0,"225,88",,,,
1580281200,2020-01-29 07:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274,265.28,273.15,275.15,992,,,64,8.7,80,,,,,0,800,Clear,sky is clear,01n,0,"226,89",,,,
1580284800,2020-01-29 08:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.2,266.55,272.59,276.15,992,,,64,7.2,80,,,,,0,800,Clear,sky is clear,01n,0,"222,77",,,,
1580288400,2020-01-29 09:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.39,266.41,273.756,275.15,989,,,64,7.7,80,,,,,0,800,Clear,sky is clear,01d,214.8924,"215,53",,,,
1580292000,2020-01-29 10:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.44,267.52,274.034,275.15,989,,,64,6.2,70,,,,,0,800,Clear,sky is clear,01d,214.8924,"211,31",,,,
1580295600,2020-01-29 11:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.49,266.41,274.15,275.15,989,,,59,7.7,90,,,,,75,803,Clouds,broken clouds,04d,166.54161,"208,49",,,,
1580299200,2020-01-29 12:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.5,264.6,274.15,275.15,989,,,59,10.3,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"203,77",,,,
1580302800,2020-01-29 13:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.68,266.03,274.15,275.155,989,,,64,8.7,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"196,63",,,,
1580306400,2020-01-29 14:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.54,268.28,273.15,276.15,993,,,59,5.1,100,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"177,50",,,,
1580310000,2020-01-29 15:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.93,264.68,273.15,274.711,992,,,59,9.3,90,0.11,,,,75,521,Rain,shower rain,09n,166.54161,"162,36",,,,
1580313600,2020-01-29 16:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.35,266.72,273.71,275.15,992,,,64,7.2,80,,,,,75,600,Snow,light snow,13n,0,"158,70",,,,
1580317200,2020-01-29 17:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.29,266.65,273.536,275.15,992,,,64,7.2,90,,,,,75,803,Clouds,broken clouds,04n,0,"159,92",,,,
1580320800,2020-01-29 18:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.15,266.15,273.15,275.15,992,,,64,7.7,90,,,,,75,803,Clouds,broken clouds,04n,0,"170,18",,,,
1580324400,2020-01-29 19:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.99,266.21,272.59,275.15,993,,,59,7.2,100,,,,,75,803,Clouds,broken clouds,04n,0,"181,16",,,,
1580328000,2020-01-29 20:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,273.75,266.65,272.59,275.15,993,,,59,6.2,120,,,,,40,802,Clouds,scattered clouds,03n,0,"195,28",,,,
1580331600,2020-01-29 21:00:00 +0000 UTC,3600,Gloshaugen,63.42,10.4,274.21,267.5,272.59,276.15,993,,,59,5.7,130,,,,,0,800,Clear,sky is clear,01n,0,"202,49",,,,
